TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Name,Region,Signup_Date,Category,Price
10896,CUST-036,PROD-010,2023-02-07 07:00:00,7,0.05,387.1,Customer_36,West,2020-09-06,Clothing,58.21
10897,CUST-040,PROD-011,2023-02-07 08:00:00,5,0.2,1119.24,Customer_40,North,2020-10-04,Clothing,279.81
10898,CUST-037,PROD-014,2023-02-07 09:00:00,4,0.2,607.01,Customer_37,East,2020-09-13,Office,189.69
10899,CUST-080,PROD-006,2023-02-07 10:00:00,5,0.2,458.64,Customer_80,North,2021-07-11,Electronics,114.66
10900,CUST-061,PROD-014,2023-02-07 11:00:00,1,0.0,189.69,Customer_61,East,2021-02-28,Office,189.69
10901,CUST-009,PROD-020,2023-02-07 12:00:00,8,0.1,989.14,Customer_9,West,2020-03-01,Electronics,137.38
10902,CUST-099,PROD-004,2023-02-07 13:00:00,6,0.2,1610.54,Customer_99,East,2021-11-21,Office,335.53
10903,CUST-100,PROD-002,2023-02-07 14:00:00,8,0.2,2526.21,Customer_100,East,2021-11-28,Clothing,394.72
10904,CUST-064,PROD-001,2023-02-07 15:00:00,6,0.0,1009.62,Customer_64,North,2021-03-21,Clothing,168.27
10905,CUST-039,PROD-009,2023-02-07 16:00:00,5,0.0,1665.85,Customer_39,South,2020-09-27,Furniture,333.17
10906,CUST-067,PROD-011,2023-02-07 17:00:00,2,0.05,531.64,Customer_67,Midwest,2021-04-11,Clothing,279.81
10907,CUST-097,PROD-019,2023-02-07 18:00:00,9,0.2,1394.42,Customer_97,North,2021-11-07,Electronics,193.67
10908,CUST-049,PROD-008,2023-02-07 19:00:00,3,0.2,451.92,Customer_49,West,2020-12-06,Electronics,188.3
10909,CUST-034,PROD-018,2023-02-07 20:00:00,7,0.05,2596.03,Customer_34,South,2020-08-23,Furniture,390.38
10910,CUST-085,PROD-006,2023-02-07 21:00:00,6,0.0,687.96,Customer_85,West,2021-08-15,Electronics,114.66
10911,CUST-066,PROD-016,2023-02-07 22:00:00,9,0.05,3657.78,Customer_66,East,2021-04-04,Furniture,427.81
10912,CUST-058,PROD-009,2023-02-07 23:00:00,7,0.05,2215.58,Customer_58,East,2021-02-07,Furniture,333.17
10913,CUST-094,PROD-002,2023-02-08 00:00:00,6,0.1,2131.49,Customer_94,North,2021-10-17,Clothing,394.72
10914,CUST-053,PROD-006,2023-02-08 01:00:00,3,0.0,343.98,Customer_53,North,2021-01-03,Electronics,114.66
10915,CUST-002,PROD-007,2023-02-08 02:00:00,6,0.05,800.79,Customer_2,South,2020-01-12,Furniture,140.49
10916,CUST-034,PROD-012,2023-02-08 03:00:00,6,0.05,2677.92,Customer_34,South,2020-08-23,Furniture,469.81
10917,CUST-087,PROD-012,2023-02-08 04:00:00,7,0.0,3288.67,Customer_87,North,2021-08-29,Furniture,469.81
10918,CUST-999,PROD-020,2023-02-08 05:00:00,4,0.1,494.57,,,,Electronics,137.38
10919,CUST-099,PROD-004,2023-02-08 06:00:00,9,0.0,,Customer_99,East,2021-11-21,Office,335.53
10920,CUST-017,PROD-017,2023-02-08 07:00:00,8,0.1,188.93,Customer_17,East,2020-04-26,Electronics,26.24
10921,CUST-054,PROD-009,2023-02-08 08:00:00,4,0.1,1199.41,Customer_54,North,2021-01-10,Furniture,333.17
10922,CUST-059,PROD-013,2023-02-08 09:00:00,4,0.0,1027.76,Customer_59,South,2021-02-14,Clothing,256.94
10923,CUST-021,PROD-019,2023-02-08 10:00:00,5,0.2,774.68,Customer_21,West,2020-05-24,Electronics,193.67
10924,CUST-007,PROD-018,2023-02-08 11:00:00,7,0.05,2596.03,Customer_7,North,2020-02-16,Furniture,390.38
10925,CUST-071,PROD-013,2023-02-08 12:00:00,1,0.05,,Customer_71,Midwest,2021-05-09,Clothing,256.94
10926,CUST-033,PROD-015,2023-02-08 13:00:00,5,0.05,1289.86,Customer_33,South,2020-08-16,Furniture,271.55
10927,CUST-016,PROD-005,2023-02-08 14:00:00,5,0.05,1185.03,Customer_16,South,2020-04-19,Clothing,249.48
10928,CUST-090,PROD-008,2023-02-08 15:00:00,2,0.1,,Customer_90,Midwest,2021-09-19,Electronics,188.3
10929,CUST-004,PROD-011,2023-02-08 16:00:00,4,0.05,1063.28,Customer_4,South,2020-01-26,Clothing,279.81
10930,CUST-052,PROD-013,2023-02-08 17:00:00,7,0.05,1708.65,Customer_52,North,2020-12-27,Clothing,256.94
10931,CUST-053,PROD-005,2023-02-08 18:00:00,7,0.2,1397.09,Customer_53,North,2021-01-03,Clothing,249.48
10932,CUST-057,PROD-003,2023-02-08 19:00:00,7,0.2,892.42,Customer_57,Midwest,2021-01-31,Office,159.36
10933,CUST-053,PROD-004,2023-02-08 20:00:00,6,0.1,1811.86,Customer_53,North,2021-01-03,Office,335.53
10934,CUST-100,PROD-013,2023-02-08 21:00:00,1,0.0,256.94,Customer_100,East,2021-11-28,Clothing,256.94
10935,CUST-031,PROD-006,2023-02-08 22:00:00,7,0.2,642.1,Customer_31,East,2020-08-02,Electronics,114.66
10936,CUST-087,PROD-018,2023-02-08 23:00:00,3,0.1,1054.03,Customer_87,North,2021-08-29,Furniture,390.38
10937,CUST-070,PROD-011,2023-02-09 00:00:00,9,0.05,2392.38,Customer_70,East,2021-05-02,Clothing,279.81
10938,CUST-020,PROD-020,2023-02-09 01:00:00,2,0.2,219.81,Customer_20,Midwest,2020-05-17,Electronics,137.38
10939,CUST-012,PROD-017,2023-02-09 02:00:00,5,0.0,131.2,Customer_12,East,2020-03-22,Electronics,26.24
10940,CUST-098,PROD-014,2023-02-09 03:00:00,6,0.2,,Customer_98,Midwest,2021-11-14,Office,189.69
10941,CUST-076,PROD-019,2023-02-09 04:00:00,4,0.0,774.68,Customer_76,East,2021-06-13,Electronics,193.67
10942,CUST-092,PROD-004,2023-02-09 05:00:00,2,0.0,671.06,Customer_92,West,2021-10-03,Office,335.53
10943,CUST-009,PROD-006,2023-02-09 06:00:00,8,0.0,917.28,Customer_9,West,2020-03-01,Electronics,114.66
10944,CUST-009,PROD-017,2023-02-09 07:00:00,2,0.0,52.48,Customer_9,West,2020-03-01,Electronics,26.24
10945,CUST-029,PROD-017,2023-02-09 08:00:00,3,0.0,78.72,Customer_29,Midwest,2020-07-19,Electronics,26.24
10946,CUST-060,PROD-019,2023-02-09 09:00:00,8,0.1,1394.42,Customer_60,South,2021-02-21,Electronics,193.67
10947,CUST-091,PROD-006,2023-02-09 10:00:00,8,0.05,871.42,Customer_91,Midwest,2021-09-26,Electronics,114.66
10948,CUST-099,PROD-017,2023-02-09 11:00:00,2,0.1,47.23,Customer_99,East,2021-11-21,Electronics,26.24
10949,CUST-024,PROD-008,2023-02-09 12:00:00,8,0.0,1506.4,Customer_24,South,2020-06-14,Electronics,188.3
10950,CUST-052,PROD-005,2023-02-09 13:00:00,6,0.0,1496.88,Customer_52,North,2020-12-27,Clothing,249.48
10951,CUST-008,PROD-018,2023-02-09 14:00:00,5,0.05,1854.3,Customer_8,South,2020-02-23,Furniture,390.38
10952,CUST-058,PROD-002,2023-02-09 15:00:00,0,0.05,0.0,Customer_58,East,2021-02-07,Clothing,394.72
10953,CUST-056,PROD-006,2023-02-09 16:00:00,6,0.1,619.16,Customer_56,East,2021-01-24,Electronics,114.66
10954,CUST-004,PROD-017,2023-02-09 17:00:00,3,0.05,74.78,Customer_4,South,2020-01-26,Electronics,26.24
10955,CUST-090,PROD-007,2023-02-09 18:00:00,8,0.2,899.14,Customer_90,Midwest,2021-09-19,Furniture,140.49
10956,CUST-027,PROD-011,2023-02-09 19:00:00,9,0.05,2392.38,Customer_27,South,2020-07-05,Clothing,279.81
10957,CUST-019,PROD-016,2023-02-09 20:00:00,5,0.2,1711.24,Customer_19,South,2020-05-10,Furniture,427.81
10958,CUST-003,PROD-004,2023-02-09 21:00:00,6,0.2,1610.54,Customer_3,East,2020-01-19,Office,335.53
10959,CUST-098,PROD-009,2023-02-09 22:00:00,6,0.2,1599.22,Customer_98,Midwest,2021-11-14,Furniture,333.17
10960,CUST-024,PROD-010,2023-02-09 23:00:00,9,0.2,419.11,Customer_24,South,2020-06-14,Clothing,58.21
10961,CUST-091,PROD-008,2023-02-10 00:00:00,5,0.2,753.2,Customer_91,Midwest,2021-09-26,Electronics,188.3
10962,CUST-064,PROD-010,2023-02-10 01:00:00,5,0.05,,Customer_64,North,2021-03-21,Clothing,58.21
10963,CUST-078,PROD-001,2023-02-10 02:00:00,4,0.2,538.46,Customer_78,North,2021-06-27,Clothing,168.27
10964,CUST-098,PROD-013,2023-02-10 03:00:00,8,0.1,1849.97,Customer_98,Midwest,2021-11-14,Clothing,256.94
10965,CUST-070,PROD-004,2023-02-10 04:00:00,2,0.1,603.95,Customer_70,East,2021-05-02,Office,335.53
10966,CUST-030,PROD-010,2023-02-10 05:00:00,4,0.05,221.2,Customer_30,West,2020-07-26,Clothing,58.21
10967,CUST-006,PROD-009,2023-02-10 06:00:00,3,0.2,799.61,Customer_6,West,2020-02-09,Furniture,333.17
10968,CUST-019,PROD-011,2023-02-10 07:00:00,2,0.05,531.64,Customer_19,South,2020-05-10,Clothing,279.81
10969,CUST-085,PROD-007,2023-02-10 08:00:00,6,0.1,758.65,Customer_85,West,2021-08-15,Furniture,140.49
10970,CUST-067,PROD-012,2023-02-10 09:00:00,6,0.0,2818.86,Customer_67,Midwest,2021-04-11,Furniture,469.81
10971,CUST-077,PROD-014,2023-02-10 10:00:00,4,0.2,607.01,Customer_77,East,2021-06-20,Office,189.69
10972,CUST-001,PROD-011,2023-02-10 11:00:00,5,0.1,1259.14,Customer_1,East,2020-01-05,Clothing,279.81
10973,CUST-074,PROD-011,2023-02-10 12:00:00,5,0.1,1259.14,Customer_74,South,2021-05-30,Clothing,279.81
10974,CUST-088,PROD-013,2023-02-10 13:00:00,1,0.1,231.25,Customer_88,Midwest,2021-09-05,Clothing,256.94
10975,CUST-029,PROD-001,2023-02-10 14:00:00,6,0.2,807.7,Customer_29,Midwest,2020-07-19,Clothing,168.27
10976,CUST-028,PROD-018,2023-02-10 15:00:00,6,0.1,2108.05,Customer_28,East,2020-07-12,Furniture,390.38
10977,CUST-061,PROD-009,2023-02-10 16:00:00,4,0.05,1266.05,Customer_61,East,2021-02-28,Furniture,333.17
10978,CUST-091,PROD-013,2023-02-10 17:00:00,2,0.05,488.19,Customer_91,Midwest,2021-09-26,Clothing,256.94
10979,CUST-019,PROD-017,2023-02-10 18:00:00,4,0.1,94.46,Customer_19,South,2020-05-10,Electronics,26.24
10980,CUST-042,PROD-001,2023-02-10 19:00:00,9,0.1,1362.99,Customer_42,North,2020-10-18,Clothing,168.27
10981,CUST-076,PROD-002,2023-02-10 20:00:00,7,0.05,2624.89,Customer_76,East,2021-06-13,Clothing,394.72
10982,CUST-025,PROD-010,2023-02-10 21:00:00,1,0.05,55.3,Customer_25,East,2020-06-21,Clothing,58.21
10983,CUST-094,PROD-008,2023-02-10 22:00:00,4,0.2,602.56,Customer_94,North,2021-10-17,Electronics,188.3
10984,CUST-027,PROD-005,2023-02-10 23:00:00,5,0.2,997.92,Customer_27,South,2020-07-05,Clothing,249.48
10985,CUST-025,PROD-015,2023-02-11 00:00:00,1,0.05,257.97,Customer_25,East,2020-06-21,Furniture,271.55
10986,CUST-017,PROD-008,2023-02-11 01:00:00,1,0.2,150.64,Customer_17,East,2020-04-26,Electronics,188.3
10987,CUST-011,PROD-006,2023-02-11 02:00:00,6,0.2,550.37,Customer_11,West,2020-03-15,Electronics,114.66
10988,CUST-099,PROD-009,2023-02-11 03:00:00,2,0.1,599.71,Customer_99,East,2021-11-21,Furniture,333.17
10989,CUST-081,PROD-013,2023-02-11 04:00:00,4,0.0,1027.76,Customer_81,North,2021-07-18,Clothing,256.94
10990,CUST-030,PROD-018,2023-02-11 05:00:00,3,0.2,936.91,Customer_30,West,2020-07-26,Furniture,390.38
10991,CUST-019,PROD-001,2023-02-11 06:00:00,4,0.2,538.46,Customer_19,South,2020-05-10,Clothing,168.27
10992,CUST-050,PROD-003,2023-02-11 06:00:00,6,0.05,908.35,Customer_50,East,2020-12-13,Office,159.36
10993,CUST-078,PROD-014,2023-02-11 08:00:00,6,0.1,1024.33,Customer_78,North,2021-06-27,Office,189.69
10994,CUST-090,PROD-018,2023-02-11 09:00:00,3,0.0,1171.14,Customer_90,Midwest,2021-09-19,Furniture,390.38
10995,CUST-083,PROD-016,2023-02-11 10:00:00,6,0.1,2310.17,Customer_83,East,2021-08-01,Furniture,427.81
10996,CUST-004,PROD-014,2023-02-11 11:00:00,-1,0.1,-170.72,Customer_4,South,2020-01-26,Office,189.69
10997,CUST-017,PROD-020,2023-02-11 12:00:00,1,0.0,137.38,Customer_17,East,2020-04-26,Electronics,137.38
10998,CUST-011,PROD-006,2023-02-11 13:00:00,1,0.1,103.19,Customer_11,West,2020-03-15,Electronics,114.66
10999,CUST-017,PROD-010,2023-02-11 14:00:00,2,0.0,116.42,Customer_17,East,2020-04-26,Clothing,58.21
11000,CUST-006,PROD-005,2023-02-11 15:00:00,6,0.2,1197.5,Customer_6,West,2020-02-09,Clothing,249.48
